Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
 77.727273, 90.000000,  2.065045E-01,  3.687760E-01, -8.678062E+01, 1.000,  251
 77.727273, 90.000000,  1.639234E+00,  1.175271E+00, -5.116747E+02, 1.000,  192
 77.727273, 90.000000,  1.639266E+00,  1.175418E+00, -5.110291E+02, 1.000,  192
 79.772727, 90.000000,  6.211685E-03,  1.263696E-01,  8.789581E+01, 1.000,    1
 79.772727, 90.000000,  6.319715E-03,  1.345292E-01,  8.736050E+01, 1.000,   16
 79.772727, 90.000000,  6.366256E-03,  1.337846E-01,  8.524929E+01, 1.000,   14
 79.772727, 90.000000,  6.613898E-03,  1.334413E-01,  7.901020E+01, 1.000,    3
 79.772727, 90.000000,  6.675418E-03,  1.390617E-01,  8.111802E+01, 1.000,    4
 79.772727, 90.000000,  6.843138E-03,  1.307565E-01,  7.454473E+01, 1.000,    1
 79.772727, 90.000000,  6.843492E-03,  1.307638E-01,  7.455719E+01, 1.000,    1
 79.772727, 90.000000,  6.919402E-03,  1.278430E-01,  7.321601E+01, 1.000,    1
 79.772727, 90.000000,  8.336298E-03,  1.462304E-01,  4.898228E+01, 1.000,  259
 79.772727, 90.000000,  8.364949E-03,  1.455981E-01,  4.862498E+01, 1.000,  262
 79.772727, 90.000000,  9.798887E-03,  1.418033E-01,  1.044969E+01, 1.000,    5
 79.772727, 90.000000,  1.151697E-02,  1.643550E-01, -5.687926E+01, 1.000,  244
 79.772727, 90.000000,  1.156282E-02,  1.627878E-01, -5.873135E+01, 1.000,  238
 79.772727, 90.000000,  1.291002E-02,  1.719605E-01, -1.121421E+02, 1.000,    6
 79.772727, 90.000000,  2.086932E-01,  3.745841E-01, -9.028242E+01, 1.000,  244
 79.772727, 90.000000,  1.725501E+00,  1.183695E+00, -5.194873E+02, 1.000,  196
 79.772727, 90.000000,  1.725653E+00,  1.184839E+00, -5.157173E+02, 1.000,  187
 81.818182, 90.000000,  7.870365E-03,  1.458253E-01,  5.601888E+01, 1.000,  256
 81.818182, 90.000000,  8.042078E-03,  1.453884E-01,  5.175818E+01, 1.000,  282
 81.818182, 90.000000,  9.786838E-03,  1.580476E-01, -1.738073E+00, 1.000,   37
 81.818182, 90.000000,  1.151889E-02,  1.648549E-01, -6.041883E+01, 1.000,  236
 81.818182, 90.000000,  1.161343E-02,  1.639332E-01, -6.305730E+01, 1.000,  225
 81.818182, 90.000000,  1.284511E-02,  1.583761E-01, -9.684233E+01, 1.000,    1
 81.818182, 90.000000,  2.108446E-01,  3.800474E-01, -9.378462E+01, 1.000,  249
 81.818182, 90.000000,  1.804117E+00,  1.197197E+00, -5.272929E+02, 1.000,  195
 81.818182, 90.000000,  1.804226E+00,  1.197179E+00, -5.271185E+02, 1.000,  190
 83.863636, 90.000000,  6.577897E-03,  1.305898E-01,  7.626230E+01, 1.000,   29
 83.863636, 90.000000,  6.774713E-03,  1.355878E-01,  7.174493E+01, 1.000,   59
 83.863636, 90.000000,  6.854511E-03,  1.351801E-01,  7.018493E+01, 1.000,   20
 83.863636, 90.000000,  7.028472E-03,  1.311503E-01,  6.328154E+01, 1.000,    8
 83.863636, 90.000000,  7.304254E-03,  1.446170E-01,  6.081512E+01, 1.000,   28
 83.863636, 90.000000,  7.924761E-03,  1.473831E-01,  5.370409E+01, 1.000,  151
 83.863636, 90.000000,  7.961058E-03,  1.475477E-01,  5.506583E+01, 1.000,  112
 83.863636, 90.000000,  8.775359E-03,  1.541304E-01,  3.185761E+01, 1.000,   41
 83.863636, 90.000000,  9.016030E-03,  1.506970E-01,  2.851111E+01, 1.000,   45
 83.863636, 90.000000,  9.403652E-03,  1.483690E-01,  1.771710E+01, 1.000,   41
 83.863636, 90.000000,  9.660274E-03,  1.594646E-01,  7.790009E+00, 1.000,   22
 83.863636, 90.000000,  1.005276E-02,  1.610047E-01, -2.938572E+01, 1.000,   15
 83.863636, 90.000000,  1.010662E-02,  1.606987E-01, -2.656232E+01, 1.000,   21
 83.863636, 90.000000,  1.044681E-02,  1.686147E-01, -3.593742E+01, 1.000,   27
 83.863636, 90.000000,  1.052388E-02,  1.622474E-01, -4.247453E+01, 1.000,   27
 83.863636, 90.000000,  1.102910E-02,  1.724432E-01, -5.114298E+01, 1.000,   41
 83.863636, 90.000000,  1.134528E-02,  1.654498E-01, -5.972449E+01, 1.000,  110
 83.863636, 90.000000,  1.159242E-02,  1.636148E-01, -6.660383E+01, 1.000,   79
 83.863636, 90.000000,  1.213692E-02,  1.591444E-01, -7.963858E+01, 1.000,   50
 83.863636, 90.000000,  1.214779E-02,  1.637531E-01, -8.074606E+01, 1.000,   40
 83.863636, 90.000000,  1.245562E-02,  1.684702E-01, -8.043383E+01, 1.000,    9
 83.863636, 90.000000,  1.261682E-02,  1.656335E-01, -9.561145E+01, 1.000,    4
 83.863636, 90.000000,  1.270749E-02,  1.680271E-01, -9.456008E+01, 1.000,   16
 83.863636, 90.000000,  2.128150E-01,  3.854035E-01, -9.721390E+01, 1.000,  239
 83.863636, 90.000000,  1.872987E+00,  1.213342E+00, -5.381901E+02, 1.000,  185
 83.863636, 90.000000,  1.873339E+00,  1.212526E+00, -5.381774E+02, 1.000,  184
 85.909091, 90.000000,  7.809235E-03,  1.429086E-01,  5.336964E+01, 1.000,  256
 85.909091, 90.000000,  7.829222E-03,  1.453172E-01,  5.307960E+01, 1.000,  253
 85.909091, 90.000000,  9.398806E-03,  1.540327E-01,  1.103135E+01, 1.000,   20
 85.909091, 90.000000,  9.430586E-03,  1.527249E-01,  2.086113E+01, 1.000,    8
 85.909091, 90.000000,  9.829202E-03,  1.591519E-01, -2.399430E+01, 1.000,    5
 85.909091, 90.000000,  9.911344E-03,  1.644280E-01, -2.278156E+01, 1.000,   14
 85.909091, 90.000000,  1.132493E-02,  1.639563E-01, -6.123751E+01, 1.000,  206
 85.909091, 90.000000,  1.133979E-02,  1.669130E-01, -6.198075E+01, 1.000,  194
 85.909091, 90.000000,  1.272877E-02,  1.679276E-01, -1.035165E+02, 1.000,    4
 85.909091, 90.000000,  2.146296E-01,  3.901955E-01, -1.004603E+02, 1.000,  229
 85.909091, 90.000000,  1.930493E+00,  1.233096E+00, -5.540342E+02, 1.000,  136
 85.909091, 90.000000,  1.931122E+00,  1.234061E+00, -5.532487E+02, 1.000,  124
 87.954545, 90.000000,  6.886262E-03,  1.358799E-01,  7.483824E+01, 1.000,   85
 87.954545, 90.000000,  6.902717E-03,  1.367848E-01,  7.512046E+01, 1.000,   81
 87.954545, 90.000000,  7.620337E-03,  1.463871E-01,  5.254262E+01, 1.000,    1
 87.954545, 90.000000,  7.628409E-03,  1.459000E-01,  5.488820E+01, 1.000,    1
 87.954545, 90.000000,  8.178010E-03,  1.453446E-01,  4.315661E+01, 1.000,  168
 87.954545, 90.000000,  8.186896E-03,  1.447612E-01,  4.332947E+01, 1.000,  170
 87.954545, 90.000000,  1.011370E-02,  1.567427E-01, -1.825939E+01, 1.000,   58
 87.954545, 90.000000,  1.016668E-02,  1.545514E-01, -1.826692E+01, 1.000,   60
 87.954545, 90.000000,  1.117800E-02,  1.595735E-01, -6.348364E+01, 1.000,    2
 87.954545, 90.000000,  1.172221E-02,  1.640265E-01, -7.736738E+01, 1.000,  147
 87.954545, 90.000000,  1.176397E-02,  1.628581E-01, -7.793606E+01, 1.000,  144
 87.954545, 90.000000,  2.163654E-01,  3.946099E-01, -1.033801E+02, 1.000,  206
 90.000000, 90.000000,  7.385846E-03,  1.199977E-01,  7.036784E+01, 1.000,   27
 90.000000, 90.000000,  7.387172E-03,  1.201040E-01,  7.038419E+01, 1.000,   27
 90.000000, 90.000000,  7.658344E-03,  1.223996E-01,  6.573650E+01, 1.000,   54
 90.000000, 90.000000,  7.659382E-03,  1.224692E-01,  6.573452E+01, 1.000,   54
 90.000000, 90.000000,  7.967340E-03,  1.251262E-01,  5.868542E+01, 1.000,   27
 90.000000, 90.000000,  7.987702E-03,  1.258212E-01,  5.900038E+01, 1.000,   27
 90.000000, 90.000000,  8.366772E-03,  1.285948E-01,  4.716213E+01, 1.000,   24
 90.000000, 90.000000,  8.406965E-03,  1.298701E-01,  4.745530E+01, 1.000,   24
 90.000000, 90.000000,  8.785222E-03,  1.328684E-01,  3.575207E+01, 1.000,   39
 90.000000, 90.000000,  8.788763E-03,  1.329982E-01,  3.575666E+01, 1.000,   39
 90.000000, 90.000000,  9.174439E-03,  1.356318E-01,  2.301446E+01, 1.000,   15
 90.000000, 90.000000,  9.254320E-03,  1.373479E-01,  2.314757E+01, 1.000,   15
 90.000000, 90.000000,  1.054650E-02,  1.464249E-01, -2.121728E+01, 1.000,    3
 90.000000, 90.000000,  1.070684E-02,  1.500893E-01, -2.234212E+01, 1.000,    3
 90.000000, 90.000000,  1.216030E-02,  1.640523E-01, -8.073195E+01, 1.000,    3
 90.000000, 90.000000,  1.216270E-02,  1.642043E-01, -8.053213E+01, 1.000,    3
 90.000000, 90.000000,  1.238075E-02,  1.692023E-01, -9.074949E+01, 1.000,   15
 90.000000, 90.000000,  1.242173E-02,  1.658579E-01, -8.331489E+01, 1.000,    3
 90.000000, 90.000000,  1.259373E-02,  1.693935E-01, -9.185884E+01, 1.000,    6
 90.000000, 90.000000,  2.178801E-01,  3.990315E-01, -1.060700E+02, 1.000,  210
