Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
 90.000000, 40.909091,  9.227172E-03,  1.102638E-01, -1.417642E+01, 1.000,  213
 90.000000, 40.909091,  1.911911E-01,  3.479025E-01, -8.086465E+01, 1.000,  207
 90.000000, 40.909091,  6.317549E-01,  5.837154E-01, -1.564753E+00, 1.000,  201
 90.000000, 40.909091,  6.317585E-01,  5.836403E-01, -1.589997E+00, 1.000,  204
 90.000000, 38.863636,  5.828625E-03,  1.316806E-01, -2.131590E+01,-1.000,  244
 90.000000, 38.863636,  5.843738E-03,  1.315757E-01, -2.130899E+01,-1.000,  232
 90.000000, 38.863636,  9.006920E-03,  1.075769E-01, -1.278776E+01, 1.000,  216
 90.000000, 38.863636,  9.009281E-03,  1.076532E-01, -1.283271E+01, 1.000,  216
 90.000000, 38.863636,  1.895313E-01,  3.443041E-01, -7.834006E+01, 1.000,  213
 90.000000, 38.863636,  6.145384E-01,  5.570670E-01, -3.611422E+00, 1.000,    6
 90.000000, 38.863636,  6.145475E-01,  5.649203E-01, -1.320171E+00, 1.000,  123
 90.000000, 38.863636,  6.145503E-01,  5.642376E-01, -7.749808E-01, 1.000,  504
 90.000000, 38.863636,  6.145538E-01,  5.640138E-01, -5.680916E-01, 1.000,  408
 90.000000, 36.818182,  5.529023E-03,  1.299608E-01, -2.006011E+01,-1.000,   24
 90.000000, 36.818182,  5.552656E-03,  1.305046E-01, -1.989185E+01,-1.000,   28
 90.000000, 36.818182,  5.555709E-03,  1.293111E-01, -2.046347E+01,-1.000,   36
 90.000000, 36.818182,  5.667936E-03,  1.275902E-01, -2.061905E+01,-1.000,   76
 90.000000, 36.818182,  5.716193E-03,  1.350661E-01, -1.805685E+01,-1.000,    4
 90.000000, 36.818182,  5.738088E-03,  1.289677E-01, -2.007462E+01,-1.000,   92
 90.000000, 36.818182,  5.738458E-03,  1.292516E-01, -1.996832E+01,-1.000,  144
 90.000000, 36.818182,  5.746801E-03,  1.277269E-01, -2.038395E+01,-1.000,   88
 90.000000, 36.818182,  5.775871E-03,  1.276725E-01, -2.023112E+01,-1.000,    4
 90.000000, 36.818182,  8.816248E-03,  1.049880E-01, -1.167453E+01, 1.000,  222
 90.000000, 36.818182,  8.817858E-03,  1.049513E-01, -1.171341E+01, 1.000,  207
 90.000000, 36.818182,  1.878358E-01,  3.408044E-01, -7.580251E+01, 1.000,  219
 90.000000, 36.818182,  5.990067E-01,  5.469857E-01, -1.550833E+00, 1.000,  357
 90.000000, 36.818182,  5.990241E-01,  5.468215E-01, -1.790772E+00, 1.000,  315
 90.000000, 36.818182,  5.990979E-01,  5.436879E-01, -2.087185E+00, 1.000,  321
 90.000000, 36.818182,  5.991204E-01,  5.431155E-01, -2.445360E+00, 1.000,  279
 90.000000, 34.772727,  5.592206E-03,  1.270313E-01, -1.878502E+01,-1.000,  280
 90.000000, 34.772727,  5.615302E-03,  1.269951E-01, -1.872987E+01,-1.000,  296
 90.000000, 34.772727,  8.658271E-03,  1.008092E-01, -1.121777E+01, 1.000,  213
 90.000000, 34.772727,  8.667562E-03,  1.023548E-01, -1.047883E+01, 1.000,  207
 90.000000, 34.772727,  1.865024E-01,  3.373587E-01, -7.345273E+01, 1.000,  204
 90.000000, 34.772727,  5.845692E-01,  5.353761E-01,  2.836924E+00, 1.000,  198
 90.000000, 34.772727,  5.845762E-01,  5.351104E-01,  2.781992E+00, 1.000,  201
 90.000000, 34.772727,  5.852751E-01,  5.285343E-01, -6.367135E+00, 1.000,  195
 90.000000, 34.772727,  5.852850E-01,  5.284234E-01, -5.897362E+00, 1.000,  198
 90.000000, 34.772727,  5.854373E-01,  5.236431E-01, -6.587641E+00, 1.000,  195
 90.000000, 34.772727,  5.854406E-01,  5.242101E-01, -5.779698E+00, 1.000,  201
 90.000000, 32.727273,  5.422289E-03,  1.251298E-01, -1.786038E+01,-1.000,  296
 90.000000, 32.727273,  5.422751E-03,  1.249656E-01, -1.790419E+01,-1.000,  292
 90.000000, 32.727273,  8.469100E-03,  1.009538E-01, -9.949015E+00, 1.000,  210
 90.000000, 32.727273,  8.470670E-03,  1.006290E-01, -1.015476E+01, 1.000,  210
 90.000000, 32.727273,  1.846601E-01,  3.339485E-01, -7.096106E+01, 1.000,  207
 90.000000, 32.727273,  5.716062E-01,  5.218470E-01,  3.569811E+00, 1.000,  198
 90.000000, 32.727273,  5.718683E-01,  5.205355E-01,  1.647188E+00, 1.000,  258
 90.000000, 32.727273,  5.727790E-01,  5.159797E-01, -6.524098E+00, 1.000,  198
 90.000000, 32.727273,  5.727815E-01,  5.156328E-01, -7.297211E+00, 1.000,  135
 90.000000, 32.727273,  5.729497E-01,  5.115497E-01, -6.963963E+00, 1.000,  195
 90.000000, 32.727273,  5.729570E-01,  5.117275E-01, -6.802448E+00, 1.000,  198
 90.000000, 30.681818,  5.306638E-03,  1.231976E-01, -1.699359E+01,-1.000,  288
 90.000000, 30.681818,  5.321813E-03,  1.230590E-01, -1.699221E+01,-1.000,  284
 90.000000, 30.681818,  8.311954E-03,  9.878259E-02, -9.419869E+00, 1.000,  216
 90.000000, 30.681818,  8.314431E-03,  9.860514E-02, -9.343356E+00, 1.000,  210
 90.000000, 30.681818,  1.831640E-01,  3.306344E-01, -6.869177E+01, 1.000,  207
 90.000000, 30.681818,  5.598261E-01,  5.095751E-01,  4.096153E+00, 1.000,  204
 90.000000, 30.681818,  5.598295E-01,  5.096928E-01,  4.090945E+00, 1.000,  204
 90.000000, 30.681818,  5.614778E-01,  5.048565E-01, -7.242543E+00, 1.000,  204
 90.000000, 30.681818,  5.614783E-01,  5.048336E-01, -7.582295E+00, 1.000,  201
 90.000000, 30.681818,  5.616714E-01,  5.007817E-01, -7.587857E+00, 1.000,  204
 90.000000, 30.681818,  5.616755E-01,  5.006493E-01, -7.818349E+00, 1.000,  201
 90.000000, 28.636364,  5.208378E-03,  1.211842E-01, -1.642133E+01,-1.000,  296
 90.000000, 28.636364,  5.217902E-03,  1.211712E-01, -1.636121E+01,-1.000,  296
 90.000000, 28.636364,  8.171590E-03,  9.730475E-02, -8.784448E+00, 1.000,  210
 90.000000, 28.636364,  8.174668E-03,  9.699305E-02, -8.706021E+00, 1.000,  210
 90.000000, 28.636364,  1.817270E-01,  3.276221E-01, -6.657665E+01, 1.000,  210
 90.000000, 28.636364,  5.491517E-01,  4.986706E-01,  4.542999E+00, 1.000,  204
 90.000000, 28.636364,  5.491583E-01,  4.986910E-01,  4.539556E+00, 1.000,  204
 90.000000, 28.636364,  5.512585E-01,  4.951752E-01, -8.091185E+00, 1.000,  204
 90.000000, 28.636364,  5.512651E-01,  4.950673E-01, -8.098160E+00, 1.000,  201
 90.000000, 28.636364,  5.514637E-01,  4.913389E-01, -8.297706E+00, 1.000,  204
 90.000000, 28.636364,  5.514650E-01,  4.915182E-01, -8.083477E+00, 1.000,  201
 90.000000, 26.590909,  5.107203E-03,  1.196204E-01, -1.546204E+01,-1.000,  292
 90.000000, 26.590909,  5.118110E-03,  1.196407E-01, -1.554139E+01,-1.000,  292
 90.000000, 26.590909,  8.038643E-03,  9.549180E-02, -8.066264E+00, 1.000,  213
 90.000000, 26.590909,  8.041268E-03,  9.606157E-02, -8.047176E+00, 1.000,  204
 90.000000, 26.590909,  1.803730E-01,  3.246278E-01, -6.453981E+01, 1.000,  207
 90.000000, 26.590909,  5.395069E-01,  4.885807E-01,  4.810756E+00, 1.000,  207
 90.000000, 26.590909,  5.395104E-01,  4.887247E-01,  4.818946E+00, 1.000,  207
 90.000000, 26.590909,  5.420291E-01,  4.867187E-01, -8.382057E+00, 1.000,  207
 90.000000, 26.590909,  5.420348E-01,  4.867364E-01, -8.496810E+00, 1.000,  201
 90.000000, 26.590909,  5.422350E-01,  4.830432E-01, -8.577222E+00, 1.000,  207
 90.000000, 26.590909,  5.422392E-01,  4.830389E-01, -8.621993E+00, 1.000,  201
 90.000000, 24.545455,  5.045764E-03,  1.182332E-01, -1.561018E+01,-1.000,  288
 90.000000, 24.545455,  5.045883E-03,  1.180437E-01, -1.548855E+01,-1.000,  288
 90.000000, 24.545455,  7.908113E-03,  9.408827E-02, -7.251048E+00, 1.000,  210
 90.000000, 24.545455,  7.910523E-03,  9.389658E-02, -7.195569E+00, 1.000,  207
 90.000000, 24.545455,  1.790772E-01,  3.219233E-01, -6.269640E+01, 1.000,  207
 90.000000, 24.545455,  5.308092E-01,  4.795927E-01,  5.088483E+00, 1.000,  207
 90.000000, 24.545455,  5.308157E-01,  4.795693E-01,  5.085129E+00, 1.000,  207
 90.000000, 24.545455,  5.337149E-01,  4.792872E-01, -8.509978E+00, 1.000,  204
 90.000000, 24.545455,  5.337160E-01,  4.793470E-01, -8.556927E+00, 1.000,  204
 90.000000, 24.545455,  5.339294E-01,  4.757789E-01, -9.061742E+00, 1.000,  204
 90.000000, 24.545455,  5.339304E-01,  4.757876E-01, -8.965542E+00, 1.000,  207
 90.000000, 22.500000,  4.948533E-03,  1.167128E-01, -1.431222E+01,-1.000,  288
 90.000000, 22.500000,  4.950107E-03,  1.167124E-01, -1.430645E+01,-1.000,  288
 90.000000, 22.500000,  7.812952E-03,  9.315336E-02, -7.255021E+00, 1.000,  210
 90.000000, 22.500000,  7.814387E-03,  9.321227E-02, -7.202283E+00, 1.000,  210
 90.000000, 22.500000,  1.779283E-01,  3.193678E-01, -6.092189E+01, 1.000,  207
 90.000000, 22.500000,  5.230131E-01,  4.715605E-01,  5.026274E+00, 1.000,  204
 90.000000, 22.500000,  5.230175E-01,  4.715332E-01,  5.051491E+00, 1.000,  204
 90.000000, 22.500000,  5.262458E-01,  4.724749E-01, -8.627198E+00, 1.000,  207
 90.000000, 22.500000,  5.262487E-01,  4.724049E-01, -8.728979E+00, 1.000,  204
 90.000000, 22.500000,  5.264448E-01,  4.696126E-01, -9.293913E+00, 1.000,  207
 90.000000, 22.500000,  5.264480E-01,  4.695777E-01, -9.234323E+00, 1.000,  204
 90.000000, 20.454545,  4.885995E-03,  1.153439E-01, -1.381075E+01,-1.000,  288
 90.000000, 20.454545,  4.889318E-03,  1.153100E-01, -1.377875E+01,-1.000,  284
 90.000000, 20.454545,  7.716832E-03,  9.143066E-02, -6.920540E+00, 1.000,  216
 90.000000, 20.454545,  7.717093E-03,  9.135745E-02, -6.953736E+00, 1.000,  216
 90.000000, 20.454545,  1.768870E-01,  3.169567E-01, -5.934777E+01, 1.000,  207
 90.000000, 20.454545,  5.160439E-01,  4.645823E-01,  5.115067E+00, 1.000,  204
 90.000000, 20.454545,  5.160507E-01,  4.643732E-01,  5.079561E+00, 1.000,  204
 90.000000, 20.454545,  5.195759E-01,  4.666841E-01, -9.124471E+00, 1.000,  201
 90.000000, 20.454545,  5.195795E-01,  4.666174E-01, -9.097533E+00, 1.000,  204
 90.000000, 20.454545,  5.197686E-01,  4.642868E-01, -9.280274E+00, 1.000,  201
 90.000000, 20.454545,  5.197719E-01,  4.639373E-01, -9.133366E+00, 1.000,  204
 90.000000, 18.409091,  4.810819E-03,  1.143198E-01, -1.344781E+01,-1.000,  288
 90.000000, 18.409091,  4.815224E-03,  1.142870E-01, -1.344530E+01,-1.000,  288
 90.000000, 18.409091,  7.632238E-03,  9.096730E-02, -6.675162E+00, 1.000,  210
 90.000000, 18.409091,  7.632521E-03,  9.076391E-02, -6.677483E+00, 1.000,  216
 90.000000, 18.409091,  1.758142E-01,  3.148677E-01, -5.792130E+01, 1.000,  210
 90.000000, 18.409091,  5.098773E-01,  4.580250E-01,  5.127541E+00, 1.000,  201
 90.000000, 18.409091,  5.098835E-01,  4.579725E-01,  5.111096E+00, 1.000,  201
 90.000000, 18.409091,  5.136631E-01,  4.614150E-01, -8.820894E+00, 1.000,  201
 90.000000, 18.409091,  5.136636E-01,  4.613929E-01, -8.773621E+00, 1.000,  201
 90.000000, 18.409091,  5.138388E-01,  4.590303E-01, -8.858655E+00, 1.000,  201
 90.000000, 18.409091,  5.138408E-01,  4.592072E-01, -8.928574E+00, 1.000,  201
 90.000000, 16.363636,  4.749816E-03,  1.130928E-01, -1.294084E+01,-1.000,  288
 90.000000, 16.363636,  4.754517E-03,  1.130070E-01, -1.295016E+01,-1.000,  288
 90.000000, 16.363636,  7.555897E-03,  8.983945E-02, -6.477425E+00, 1.000,  207
 90.000000, 16.363636,  7.557322E-03,  9.020482E-02, -6.503543E+00, 1.000,  213
 90.000000, 16.363636,  1.749117E-01,  3.128670E-01, -5.666841E+01, 1.000,  207
 90.000000, 16.363636,  5.044554E-01,  4.523412E-01,  5.142047E+00, 1.000,  204
 90.000000, 16.363636,  5.044624E-01,  4.525450E-01,  5.094218E+00, 1.000,  204
 90.000000, 16.363636,  5.084587E-01,  4.568153E-01, -9.075281E+00, 1.000,  204
 90.000000, 16.363636,  5.084642E-01,  4.569428E-01, -9.035346E+00, 1.000,  207
 90.000000, 16.363636,  5.086210E-01,  4.546492E-01, -8.911075E+00, 1.000,  207
 90.000000, 16.363636,  5.086215E-01,  4.548867E-01, -9.008680E+00, 1.000,  204
 90.000000, 14.318182,  4.713432E-03,  1.131162E-01, -1.292444E+01,-1.000,  284
 90.000000, 14.318182,  4.734213E-03,  1.127097E-01, -1.281179E+01,-1.000,  284
 90.000000, 14.318182,  7.484468E-03,  9.002416E-02, -6.309414E+00, 1.000,  210
 90.000000, 14.318182,  7.491039E-03,  8.837783E-02, -6.334179E+00, 1.000,  213
 90.000000, 14.318182,  1.741174E-01,  3.112193E-01, -5.551842E+01, 1.000,  201
 90.000000, 14.318182,  4.997421E-01,  4.475868E-01,  5.112030E+00, 1.000,  201
 90.000000, 14.318182,  4.997501E-01,  4.475060E-01,  5.147601E+00, 1.000,  201
 90.000000, 14.318182,  5.039411E-01,  4.530235E-01, -8.947925E+00, 1.000,  201
 90.000000, 14.318182,  5.039596E-01,  4.531609E-01, -8.987613E+00, 1.000,  201
 90.000000, 14.318182,  5.040813E-01,  4.509685E-01, -8.770012E+00, 1.000,  201
 90.000000, 14.318182,  5.041120E-01,  4.511572E-01, -8.939645E+00, 1.000,  201
 90.000000, 12.272727,  4.665403E-03,  1.114482E-01, -1.238336E+01,-1.000,  288
 90.000000, 12.272727,  4.670376E-03,  1.114183E-01, -1.237725E+01,-1.000,  288
 90.000000, 12.272727,  7.434547E-03,  8.878378E-02, -6.130966E+00, 1.000,  216
 90.000000, 12.272727,  7.438876E-03,  8.905452E-02, -6.206378E+00, 1.000,  210
 90.000000, 12.272727,  1.734229E-01,  3.096536E-01, -5.457014E+01, 1.000,  207
 90.000000, 12.272727,  4.957203E-01,  4.434405E-01,  5.105357E+00, 1.000,  204
 90.000000, 12.272727,  4.957246E-01,  4.433905E-01,  5.119341E+00, 1.000,  204
 90.000000, 12.272727,  5.000780E-01,  4.497971E-01, -8.872100E+00, 1.000,  198
 90.000000, 12.272727,  5.000827E-01,  4.498813E-01, -8.835197E+00, 1.000,  204
 90.000000, 12.272727,  5.002115E-01,  4.480629E-01, -8.836314E+00, 1.000,  198
 90.000000, 12.272727,  5.002177E-01,  4.480562E-01, -8.970590E+00, 1.000,  204
 90.000000, 10.227273,  4.628067E-03,  1.109645E-01, -1.224292E+01,-1.000,  292
 90.000000, 10.227273,  4.632845E-03,  1.110147E-01, -1.225975E+01,-1.000,  292
 90.000000, 10.227273,  7.385322E-03,  8.803627E-02, -6.052958E+00, 1.000,  207
 90.000000, 10.227273,  7.387470E-03,  8.814961E-02, -6.073817E+00, 1.000,  207
 90.000000, 10.227273,  1.728315E-01,  3.084493E-01, -5.376015E+01, 1.000,  207
 90.000000, 10.227273,  4.923542E-01,  4.401112E-01,  5.108357E+00, 1.000,  201
 90.000000, 10.227273,  4.923598E-01,  4.400673E-01,  5.105851E+00, 1.000,  201
 90.000000, 10.227273,  4.968393E-01,  4.468038E-01, -8.708198E+00, 1.000,  204
 90.000000, 10.227273,  4.968431E-01,  4.469044E-01, -8.688618E+00, 1.000,  204
 90.000000, 10.227273,  4.969602E-01,  4.456045E-01, -8.713532E+00, 1.000,  204
 90.000000, 10.227273,  4.969664E-01,  4.455878E-01, -8.671444E+00, 1.000,  204
 90.000000,  8.181818,  4.595120E-03,  1.098141E-01, -1.188205E+01,-1.000,  292
 90.000000,  8.181818,  4.598633E-03,  1.100672E-01, -1.198852E+01,-1.000,  292
 90.000000,  8.181818,  7.350474E-03,  8.794872E-02, -6.015220E+00, 1.000,  207
 90.000000,  8.181818,  7.352518E-03,  8.796477E-02, -6.010722E+00, 1.000,  210
 90.000000,  8.181818,  1.059801E-01,  2.082578E-01,  6.329962E+01, 1.000,    3
 90.000000,  8.181818,  1.065736E-01,  2.090251E-01,  6.294767E+01, 1.000,    3
 90.000000,  8.181818,  1.723264E-01,  3.072809E-01, -5.309962E+01, 1.000,  210
 90.000000,  8.181818,  4.896295E-01,  4.372753E-01,  5.072585E+00, 1.000,  207
 90.000000,  8.181818,  4.896342E-01,  4.373444E-01,  5.079467E+00, 1.000,  207
 90.000000,  8.181818,  4.942246E-01,  4.446983E-01, -8.832347E+00, 1.000,  204
 90.000000,  8.181818,  4.942263E-01,  4.447230E-01, -8.633879E+00, 1.000,  207
 90.000000,  8.181818,  4.943319E-01,  4.435806E-01, -8.645821E+00, 1.000,  207
 90.000000,  8.181818,  4.943324E-01,  4.436553E-01, -8.789976E+00, 1.000,  204
 90.000000,  6.136364,  4.575572E-03,  1.095836E-01, -1.184109E+01,-1.000,  280
 90.000000,  6.136364,  4.576226E-03,  1.095225E-01, -1.188153E+01,-1.000,  280
 90.000000,  6.136364,  7.320909E-03,  8.778723E-02, -5.956326E+00, 1.000,  216
 90.000000,  6.136364,  7.323450E-03,  8.749032E-02, -5.997600E+00, 1.000,  213
 90.000000,  6.136364,  1.054851E-01,  2.077011E-01,  6.774960E+01, 1.000,    3
 90.000000,  6.136364,  1.058988E-01,  2.082731E-01,  6.561190E+01, 1.000,    3
 90.000000,  6.136364,  1.719343E-01,  3.063135E-01, -5.257204E+01, 1.000,  207
 90.000000,  6.136364,  4.875235E-01,  4.350542E-01,  5.063279E+00, 1.000,  207
 90.000000,  6.136364,  4.875280E-01,  4.351852E-01,  5.088839E+00, 1.000,  207
 90.000000,  6.136364,  4.922032E-01,  4.425665E-01, -8.660671E+00, 1.000,  207
 90.000000,  6.136364,  4.922073E-01,  4.427521E-01, -8.766595E+00, 1.000,  207
 90.000000,  6.136364,  4.922937E-01,  4.420000E-01, -8.613678E+00, 1.000,  207
 90.000000,  6.136364,  4.923012E-01,  4.419623E-01, -8.764108E+00, 1.000,  207
 90.000000,  4.090909,  4.563095E-03,  1.095569E-01, -1.174529E+01,-1.000,  272
 90.000000,  4.090909,  4.564113E-03,  1.095858E-01, -1.170510E+01,-1.000,  272
 90.000000,  4.090909,  7.300154E-03,  8.754613E-02, -5.903877E+00, 1.000,  219
 90.000000,  4.090909,  7.301908E-03,  8.764088E-02, -5.908950E+00, 1.000,  216
 90.000000,  4.090909,  1.716603E-01,  3.058616E-01, -5.220394E+01, 1.000,  204
 90.000000,  4.090909,  4.860256E-01,  4.335942E-01,  5.082670E+00, 1.000,  204
 90.000000,  4.090909,  4.860313E-01,  4.337733E-01,  5.079786E+00, 1.000,  204
 90.000000,  4.090909,  4.907721E-01,  4.413764E-01, -8.695258E+00, 1.000,  204
 90.000000,  4.090909,  4.907726E-01,  4.416266E-01, -8.823878E+00, 1.000,  207
 90.000000,  4.090909,  4.908504E-01,  4.411683E-01, -8.650735E+00, 1.000,  204
 90.000000,  4.090909,  4.908505E-01,  4.412147E-01, -8.797473E+00, 1.000,  207
 90.000000,  2.045455,  4.550750E-03,  1.094810E-01, -1.168270E+01,-1.000,  280
 90.000000,  2.045455,  4.555382E-03,  1.095292E-01, -1.169709E+01,-1.000,  280
 90.000000,  2.045455,  7.285898E-03,  8.726017E-02, -5.860690E+00, 1.000,  225
 90.000000,  2.045455,  7.288199E-03,  8.743685E-02, -5.878727E+00, 1.000,  216
 90.000000,  2.045455,  1.714811E-01,  3.053872E-01, -5.196390E+01, 1.000,  210
 90.000000,  2.045455,  4.851295E-01,  4.326985E-01,  5.090995E+00, 1.000,  210
 90.000000,  2.045455,  4.851356E-01,  4.327108E-01,  5.089753E+00, 1.000,  210
 90.000000,  2.045455,  4.899173E-01,  4.406239E-01, -8.763960E+00, 1.000,  210
 90.000000,  2.045455,  4.899174E-01,  4.405617E-01, -8.619607E+00, 1.000,  210
 90.000000,  2.045455,  4.899800E-01,  4.403617E-01, -8.660259E+00, 1.000,  210
 90.000000,  2.045455,  4.899828E-01,  4.406258E-01, -8.659179E+00, 1.000,  210
 90.000000,  0.000000,  4.558220E-03,  1.092556E-01, -1.172028E+01,-1.000,  280
 90.000000,  0.000000,  4.566469E-03,  1.093651E-01, -1.172379E+01,-1.000,  280
 90.000000,  0.000000,  7.277441E-03,  8.725660E-02, -5.856444E+00, 1.000,  189
 90.000000,  0.000000,  7.281738E-03,  8.736860E-02, -5.855348E+00, 1.000,  210
 90.000000,  0.000000,  1.052118E-01,  2.065702E-01,  5.630780E+01, 1.000,    6
 90.000000,  0.000000,  1.052935E-01,  2.073939E-01,  5.615126E+01, 1.000,    3
 90.000000,  0.000000,  1.714502E-01,  3.053016E-01, -5.188403E+01, 1.000,  210
 90.000000,  0.000000,  4.848250E-01,  4.326180E-01,  5.116048E+00, 1.000,  210
 90.000000,  0.000000,  4.848283E-01,  4.327970E-01,  5.108535E+00, 1.000,  210
 90.000000,  0.000000,  4.896309E-01,  4.405237E-01, -8.700441E+00, 1.000,  210
 90.000000,  0.000000,  4.896345E-01,  4.401598E-01, -8.675726E+00, 1.000,  210
 90.000000,  0.000000,  4.896809E-01,  4.402751E-01, -8.602001E+00, 1.000,  210
 90.000000,  0.000000,  4.896818E-01,  4.406120E-01, -8.629202E+00, 1.000,  210
