Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000,  4.090909,  4.982694E-01,  4.471689E-01, -8.586467E+00, 1.000,  210
  0.000000,  4.090909,  4.982749E-01,  4.475115E-01, -8.899787E+00, 1.000,  245
  0.000000,  4.090909,  4.998285E-01,  4.457916E-01, -9.664328E+00, 1.000,  217
  0.000000,  4.090909,  4.998321E-01,  4.458621E-01, -9.939346E+00, 1.000,  245
  0.000000,  6.136364,  9.088753E-03,  9.085795E-02, -5.842058E+00, 1.000,  273
  0.000000,  6.136364,  9.096408E-03,  9.224389E-02, -5.953210E+00, 1.000,  266
  0.000000,  6.136364,  8.324807E-02,  2.093618E-01,  5.229206E+01, 1.000,    6
  0.000000,  6.136364,  8.324944E-02,  2.077932E-01,  5.257632E+01, 1.000,   10
  0.000000,  6.136364,  1.767161E-01,  3.083155E-01, -5.163129E+01, 1.000,  231
  0.000000,  6.136364,  4.958653E-01,  4.357667E-01,  5.117362E+00, 1.000,  245
  0.000000,  6.136364,  4.958747E-01,  4.356842E-01,  5.065942E+00, 1.000,  224
  0.000000,  6.136364,  5.002806E-01,  4.511668E-01, -9.178857E+00, 1.000,  217
  0.000000,  6.136364,  5.002840E-01,  4.516297E-01, -9.523902E+00, 1.000,  252
  0.000000,  6.136364,  5.022648E-01,  4.480180E-01, -1.042552E+01, 1.000,  245
  0.000000,  6.136364,  5.022669E-01,  4.481616E-01, -1.018506E+01, 1.000,  217
  0.000000,  8.181818,  9.134111E-03,  9.355844E-02, -5.951726E+00, 1.000,  266
  0.000000,  8.181818,  9.144121E-03,  9.346605E-02, -6.068610E+00, 1.000,  266
  0.000000,  8.181818,  1.456011E-01,  2.966014E-01,  4.598288E+01, 1.000,   56
  0.000000,  8.181818,  1.456303E-01,  2.977997E-01,  4.451596E+01, 1.000,   49
  0.000000,  8.181818,  1.504840E-01,  3.317061E-01, -3.811534E+02, 1.000,   49
  0.000000,  8.181818,  1.506250E-01,  3.328198E-01, -3.822296E+02, 1.000,   49
  0.000000,  8.181818,  1.766182E-01,  3.075213E-01, -5.132248E+01, 1.000,  252
  0.000000,  8.181818,  4.986398E-01,  4.366388E-01,  5.529895E+00, 1.000,  252
  0.000000,  8.181818,  4.986453E-01,  4.365696E-01,  5.519776E+00, 1.000,  217
  0.000000,  8.181818,  5.034218E-01,  4.581879E-01, -1.052921E+01, 1.000,  224
  0.000000,  8.181818,  5.034232E-01,  4.578633E-01, -1.028747E+01, 1.000,  245
  0.000000,  8.181818,  5.054155E-01,  4.506060E-01, -1.096966E+01, 1.000,  252
  0.000000,  8.181818,  5.054165E-01,  4.506335E-01, -1.107878E+01, 1.000,  224
  0.000000, 10.227273,  9.205401E-03,  9.317015E-02, -6.332703E+00, 1.000,  266
  0.000000, 10.227273,  9.217365E-03,  9.193999E-02, -6.007943E+00, 1.000,  266
  0.000000, 10.227273,  1.551293E-01,  2.551998E-01,  8.731316E+01, 1.000,   97
  0.000000, 10.227273,  1.551559E-01,  2.528892E-01,  7.907326E+01, 1.000,  112
  0.000000, 10.227273,  1.678650E-01,  3.439677E-01, -4.067698E+02, 1.000,   35
  0.000000, 10.227273,  1.692509E-01,  3.611906E-01, -4.130041E+02, 1.000,   64
  0.000000, 10.227273,  1.718134E-01,  3.890229E-01, -4.248269E+02, 1.000,   27
  0.000000, 10.227273,  1.765061E-01,  3.064983E-01, -5.089631E+01, 1.000,  254
  0.000000, 10.227273,  5.023746E-01,  4.386946E-01,  6.159161E+00, 1.000,  259
  0.000000, 10.227273,  5.023856E-01,  4.386970E-01,  6.134029E+00, 1.000,  224
  0.000000, 10.227273,  5.078182E-01,  4.663193E-01, -1.137566E+01, 1.000,  252
  0.000000, 10.227273,  5.078225E-01,  4.662938E-01, -1.144409E+01, 1.000,  224
  0.000000, 10.227273,  5.092800E-01,  4.530077E-01, -1.109689E+01, 1.000,  252
  0.000000, 10.227273,  5.092875E-01,  4.527267E-01, -1.114885E+01, 1.000,  217
  0.000000, 12.272727,  9.290259E-03,  9.428488E-02, -6.295257E+00, 1.000,  273
  0.000000, 12.272727,  9.307671E-03,  9.162816E-02, -6.545390E+00, 1.000,  273
  0.000000, 12.272727,  1.643392E-01,  2.337160E-01,  3.572919E+01, 1.000,  161
  0.000000, 12.272727,  1.643575E-01,  2.325077E-01,  2.644501E+01, 1.000,  171
  0.000000, 12.272727,  1.763432E-01,  3.053297E-01, -5.040530E+01, 1.000,  245
  0.000000, 12.272727,  1.877578E-01,  4.163652E-01, -4.093231E+02, 1.000,   28
  0.000000, 12.272727,  1.877810E-01,  4.170323E-01, -4.092083E+02, 1.000,   29
  0.000000, 12.272727,  5.072252E-01,  4.421160E-01,  6.802059E+00, 1.000,  252
  0.000000, 12.272727,  5.072299E-01,  4.423322E-01,  6.722915E+00, 1.000,  231
  0.000000, 12.272727,  5.136157E-01,  4.765146E-01, -1.280777E+01, 1.000,  231
  0.000000, 12.272727,  5.136193E-01,  4.768599E-01, -1.301571E+01, 1.000,  245
  0.000000, 12.272727,  5.139220E-01,  4.549250E-01, -1.119874E+01, 1.000,  231
  0.000000, 12.272727,  5.139253E-01,  4.546295E-01, -1.133248E+01, 1.000,  238
  0.000000, 14.318182,  9.378270E-03,  9.465792E-02, -6.510213E+00, 1.000,  273
  0.000000, 14.318182,  9.403658E-03,  9.277779E-02, -6.508693E+00, 1.000,  273
  0.000000, 14.318182,  1.731296E-01,  2.421697E-01,  2.900835E+01, 1.000,  176
  0.000000, 14.318182,  1.731472E-01,  2.423603E-01,  3.077927E+01, 1.000,  156
  0.000000, 14.318182,  1.761161E-01,  3.039818E-01, -4.986588E+01, 1.000,  252
  0.000000, 14.318182,  5.133293E-01,  4.473110E-01,  7.377206E+00, 1.000,  238
  0.000000, 14.318182,  5.133294E-01,  4.472354E-01,  7.482577E+00, 1.000,  238
  0.000000, 14.318182,  5.193750E-01,  4.562085E-01, -1.135983E+01, 1.000,  238
  0.000000, 14.318182,  5.193755E-01,  4.563151E-01, -1.122239E+01, 1.000,  224
  0.000000, 14.318182,  5.209564E-01,  4.891112E-01, -1.531209E+01, 1.000,  245
  0.000000, 14.318182,  5.209807E-01,  4.886672E-01, -1.495582E+01, 1.000,  238
  0.000000, 16.363636,  9.494828E-03,  9.545601E-02, -6.370791E+00, 1.000,  258
  0.000000, 16.363636,  9.500180E-03,  9.368730E-02, -6.405756E+00, 1.000,  268
  0.000000, 16.363636,  1.759704E-01,  3.025026E-01, -4.928240E+01, 1.000,  259
  0.000000, 16.363636,  5.208280E-01,  4.537136E-01,  8.018773E+00, 1.000,  238
  0.000000, 16.363636,  5.208397E-01,  4.537320E-01,  7.862072E+00, 1.000,  245
  0.000000, 16.363636,  5.257878E-01,  4.572998E-01, -1.118179E+01, 1.000,  238
  0.000000, 16.363636,  5.257933E-01,  4.576949E-01, -1.122227E+01, 1.000,  238
  0.000000, 16.363636,  5.300356E-01,  5.026984E-01, -1.770455E+01, 1.000,  231
  0.000000, 16.363636,  5.300367E-01,  5.027945E-01, -1.798892E+01, 1.000,  238
  0.000000, 18.409091,  9.628589E-03,  9.551814E-02, -6.631681E+00, 1.000,  227
  0.000000, 18.409091,  9.636358E-03,  9.452571E-02, -6.885321E+00, 1.000,  244
  0.000000, 18.409091,  1.757182E-01,  3.008670E-01, -4.867465E+01, 1.000,  259
  0.000000, 18.409091,  5.299207E-01,  4.618387E-01,  8.242238E+00, 1.000,  238
  0.000000, 18.409091,  5.299262E-01,  4.616937E-01,  8.167636E+00, 1.000,  238
  0.000000, 18.409091,  5.332874E-01,  4.596179E-01, -1.051700E+01, 1.000,  238
  0.000000, 18.409091,  5.332889E-01,  4.595236E-01, -1.060943E+01, 1.000,  238
  0.000000, 18.409091,  5.410420E-01,  5.206363E-01, -2.007013E+01, 1.000,  238
  0.000000, 18.409091,  5.410453E-01,  5.216909E-01, -2.051690E+01, 1.000,  231
  0.000000, 20.454545,  9.740925E-03,  9.747832E-02, -7.074471E+00, 1.000,  244
  0.000000, 20.454545,  9.757169E-03,  9.853079E-02, -7.308955E+00, 1.000,  267
  0.000000, 20.454545,  1.756982E-01,  2.991951E-01, -4.805012E+01, 1.000,  259
  0.000000, 20.454545,  5.408261E-01,  4.727764E-01,  9.240054E+00, 1.000,   31
  0.000000, 20.454545,  5.409464E-01,  4.697052E-01,  4.680939E+00, 1.000,  274
  0.000000, 20.454545,  5.415330E-01,  4.669025E-01, -1.611824E+00, 1.000,  417
  0.000000, 20.454545,  5.421926E-01,  4.629874E-01, -1.065809E+01, 1.000,  202
  0.000000, 20.454545,  5.544557E-01,  5.510778E-01, -2.967956E+01, 1.000,  238
  0.000000, 20.454545,  5.545826E-01,  5.508699E-01, -2.948738E+01, 1.000,  231
  0.000000, 22.500000,  9.951124E-03,  9.804582E-02, -7.046824E+00, 1.000,  252
  0.000000, 22.500000,  9.962627E-03,  9.939007E-02, -7.342113E+00, 1.000,  254
  0.000000, 22.500000,  1.752409E-01,  2.976231E-01, -4.753316E+01, 1.000,  238
  0.000000, 22.500000,  5.533488E-01,  4.770565E-01, -2.402952E-01, 1.000,   92
  0.000000, 22.500000,  5.533580E-01,  4.774975E-01,  2.696761E-01, 1.000,   70
  0.000000, 22.500000,  5.711826E-01,  5.761519E-01, -2.854245E+01, 1.000,  245
  0.000000, 22.500000,  5.711944E-01,  5.749759E-01, -2.807009E+01, 1.000,  238
  0.000000, 24.545455,  1.013364E-02,  1.015425E-01, -7.540367E+00, 1.000,  225
  0.000000, 24.545455,  1.014818E-02,  1.018449E-01, -7.664666E+00, 1.000,  211
  0.000000, 24.545455,  1.749866E-01,  2.959819E-01, -4.700731E+01, 1.000,  238
  0.000000, 26.590909,  1.035424E-02,  1.038851E-01, -8.489411E+00, 1.000,  198
  0.000000, 26.590909,  1.035705E-02,  1.028898E-01, -8.135743E+00, 1.000,  190
  0.000000, 26.590909,  1.747503E-01,  2.943720E-01, -4.652754E+01, 1.000,  245
  0.000000, 28.636364,  1.059730E-02,  1.056174E-01, -8.804241E+00, 1.000,  163
  0.000000, 28.636364,  1.060915E-02,  1.056912E-01, -9.014490E+00, 1.000,  171
  0.000000, 28.636364,  1.745485E-01,  2.928172E-01, -4.610454E+01, 1.000,  266
  0.000000, 28.636364,  6.768758E-01,  7.253443E-01, -3.161047E+02, 1.000,    7
  0.000000, 28.636364,  6.777355E-01,  7.266432E-01, -3.321011E+02, 1.000,    9
  0.000000, 30.681818,  1.080191E-02,  1.034313E-01, -8.682379E+00, 1.000,  156
  0.000000, 30.681818,  1.081692E-02,  1.053768E-01, -9.154393E+00, 1.000,  204
  0.000000, 30.681818,  1.743484E-01,  2.913423E-01, -4.575014E+01, 1.000,  266
  0.000000, 30.681818,  7.107783E-01,  7.232167E-01, -2.982782E+02, 1.000,   42
  0.000000, 30.681818,  7.108795E-01,  7.231620E-01, -2.996067E+02, 1.000,   28
  0.000000, 32.727273,  1.114082E-02,  1.084511E-01, -1.068209E+01, 1.000,  154
  0.000000, 32.727273,  1.115056E-02,  1.091608E-01, -1.074179E+01, 1.000,  143
  0.000000, 32.727273,  1.741244E-01,  2.899865E-01, -4.548280E+01, 1.000,  266
  0.000000, 32.727273,  7.447280E-01,  7.289276E-01, -2.684836E+02, 1.000,   51
  0.000000, 32.727273,  7.449442E-01,  7.297160E-01, -2.749212E+02, 1.000,   58
  0.000000, 34.772727,  1.143898E-02,  1.134394E-01, -1.267005E+01, 1.000,  145
  0.000000, 34.772727,  1.144915E-02,  1.135475E-01, -1.249306E+01, 1.000,  182
  0.000000, 34.772727,  1.741650E-01,  2.886940E-01, -4.521822E+01, 1.000,  259
  0.000000, 34.772727,  7.794638E-01,  7.310417E-01, -2.370313E+02, 1.000,    7
  0.000000, 34.772727,  7.839741E-01,  7.441334E-01, -3.551021E+02, 1.000,    2
  0.000000, 36.818182,  1.190970E-02,  1.179878E-01, -1.513207E+01, 1.000,   93
  0.000000, 36.818182,  1.192457E-02,  1.185808E-01, -1.529285E+01, 1.000,   92
  0.000000, 36.818182,  1.738706E-01,  2.875516E-01, -4.514970E+01, 1.000,  252
  0.000000, 36.818182,  8.169593E-01,  7.240638E-01, -2.647033E+02, 1.000,  147
  0.000000, 36.818182,  8.171936E-01,  7.250161E-01, -2.751539E+02, 1.000,  146
  0.000000, 38.863636,  1.202695E-02,  1.048477E-01, -1.412184E+01, 1.000,    1
  0.000000, 38.863636,  1.235609E-02,  1.178702E-01, -1.628204E+01, 1.000,   81
  0.000000, 38.863636,  1.236790E-02,  1.179543E-01, -1.646658E+01, 1.000,   79
  0.000000, 38.863636,  1.737351E-01,  2.865293E-01, -4.514024E+01, 1.000,  273
  0.000000, 38.863636,  8.446931E-01,  6.999557E-01, -2.585535E+02, 1.000,  203
  0.000000, 38.863636,  8.447309E-01,  7.000959E-01, -2.630406E+02, 1.000,  210
  0.000000, 40.909091,  1.277537E-02,  1.190207E-01, -1.647664E+01, 1.000,   31
  0.000000, 40.909091,  1.279329E-02,  1.166720E-01, -1.588192E+01, 1.000,   35
  0.000000, 40.909091,  1.736633E-01,  2.856800E-01, -4.521339E+01, 1.000,  273
  0.000000, 40.909091,  8.630833E-01,  6.724301E-01, -2.208812E+02, 1.000,  203
  0.000000, 40.909091,  8.632324E-01,  6.722936E-01, -2.183889E+02, 1.000,  203
  0.000000, 42.954545,  1.309041E-02,  1.246181E-01, -1.445925E+01, 1.000,    1
  0.000000, 42.954545,  1.310261E-02,  1.303405E-01, -1.432213E+01, 1.000,   16
  0.000000, 42.954545,  1.326933E-02,  1.171702E-01, -1.649202E+01, 1.000,    2
  0.000000, 42.954545,  1.735564E-01,  2.849484E-01, -4.541488E+01, 1.000,  259
  0.000000, 42.954545,  8.727380E-01,  6.487110E-01, -1.957148E+02, 1.000,  208
  0.000000, 42.954545,  8.727523E-01,  6.491058E-01, -1.934163E+02, 1.000,  217
  0.000000, 45.000000,  1.361989E-02,  1.258682E-01, -1.471018E+01, 1.000,   24
  0.000000, 45.000000,  1.736426E-01,  2.843354E-01, -4.565806E+01, 1.000,  266
  0.000000, 45.000000,  8.735969E-01,  6.308130E-01, -1.745790E+02, 1.000,  210
  0.000000, 45.000000,  8.737568E-01,  6.305436E-01, -1.748476E+02, 1.000,  210
  0.000000, 47.045455,  1.400999E-02,  1.256108E-01, -1.619558E+01, 1.000,    3
  0.000000, 47.045455,  1.736525E-01,  2.838403E-01, -4.604025E+01, 1.000,  252
  0.000000, 47.045455,  8.675149E-01,  6.155777E-01, -1.579907E+02, 1.000,  210
  0.000000, 47.045455,  8.675908E-01,  6.159011E-01, -1.576659E+02, 1.000,  210
  0.000000, 49.090909,  1.461456E-02,  1.272391E-01, -1.815588E+01, 1.000,    2
  0.000000, 49.090909,  1.736757E-01,  2.836104E-01, -4.649275E+01, 1.000,  238
  0.000000, 49.090909,  8.557171E-01,  6.038685E-01, -1.413874E+02, 1.000,  217
  0.000000, 49.090909,  8.557552E-01,  6.035825E-01, -1.415203E+02, 1.000,  217
  0.000000, 51.136364,  1.534022E-02,  1.309000E-01, -2.042249E+01, 1.000,    8
  0.000000, 51.136364,  1.542849E-02,  1.290649E-01, -2.028480E+01, 1.000,   14
  0.000000, 51.136364,  1.737653E-01,  2.835135E-01, -4.697522E+01, 1.000,  252
  0.000000, 51.136364,  8.393727E-01,  5.940651E-01, -1.258829E+02, 1.000,  210
  0.000000, 51.136364,  8.393741E-01,  5.940707E-01, -1.259633E+02, 1.000,  224
  0.000000, 53.181818,  1.604693E-02,  1.407260E-01, -2.431654E+01, 1.000,    9
  0.000000, 53.181818,  1.605735E-02,  1.375763E-01, -2.355635E+01, 1.000,   11
  0.000000, 53.181818,  1.738661E-01,  2.834657E-01, -4.744609E+01, 1.000,  259
  0.000000, 53.181818,  8.197443E-01,  5.865738E-01, -1.114192E+02, 1.000,  217
  0.000000, 53.181818,  8.197529E-01,  5.865583E-01, -1.117242E+02, 1.000,  217
  0.000000, 55.227273,  1.671618E-02,  1.489904E-01, -2.789312E+01, 1.000,    4
  0.000000, 55.227273,  1.740114E-01,  2.833039E-01, -4.794390E+01, 1.000,  252
  0.000000, 55.227273,  7.979438E-01,  5.809339E-01, -9.888852E+01, 1.000,  217
  0.000000, 55.227273,  7.979899E-01,  5.808943E-01, -9.846275E+01, 1.000,  217
  0.000000, 57.272727,  1.763555E-02,  1.563298E-01, -3.131266E+01, 1.000,    2
  0.000000, 57.272727,  1.765134E-02,  1.558879E-01, -3.144605E+01, 1.000,    2
  0.000000, 57.272727,  1.741828E-01,  2.836848E-01, -4.840498E+01, 1.000,  266
  0.000000, 57.272727,  7.747584E-01,  5.763434E-01, -8.952986E+01, 1.000,  224
  0.000000, 57.272727,  7.748200E-01,  5.760199E-01, -8.884923E+01, 1.000,  217
  0.000000, 59.318182,  1.743915E-01,  2.838543E-01, -4.898755E+01, 1.000,  252
  0.000000, 59.318182,  7.505021E-01,  5.710880E-01, -7.961204E+01, 1.000,  203
  0.000000, 59.318182,  7.505612E-01,  5.730995E-01, -8.666626E+01, 1.000,  217
  0.000000, 61.363636,  1.745639E-01,  2.842287E-01, -4.974387E+01, 1.000,  259
  0.000000, 61.363636,  7.250722E-01,  5.686042E-01, -8.114559E+01, 1.000,  217
  0.000000, 61.363636,  7.250905E-01,  5.690779E-01, -8.194883E+01, 1.000,  224
  0.000000, 63.409091,  1.747573E-01,  2.845632E-01, -5.069945E+01, 1.000,  252
  0.000000, 63.409091,  6.981365E-01,  5.644074E-01, -7.847544E+01, 1.000,  224
  0.000000, 63.409091,  6.981768E-01,  5.649327E-01, -8.052819E+01, 1.000,  203
  0.000000, 65.454545,  1.749560E-01,  2.850293E-01, -5.181380E+01, 1.000,  252
  0.000000, 65.454545,  6.695265E-01,  5.602943E-01, -7.713848E+01, 1.000,  217
  0.000000, 65.454545,  6.696120E-01,  5.603889E-01, -7.777613E+01, 1.000,  203
  0.000000, 67.500000,  1.751823E-01,  2.856010E-01, -5.298822E+01, 1.000,  259
  0.000000, 67.500000,  5.950769E-01,  4.668974E-01,  4.489677E+00, 1.000,  441
  0.000000, 67.500000,  5.950870E-01,  4.670099E-01,  3.850351E+00, 1.000,  476
  0.000000, 67.500000,  6.396859E-01,  5.517528E-01, -6.514913E+01, 1.000,  224
  0.000000, 67.500000,  6.396887E-01,  5.516545E-01, -6.476775E+01, 1.000,  210
  0.000000, 69.545455,  1.754267E-01,  2.859876E-01, -5.409298E+01, 1.000,  259
  0.000000, 69.545455,  5.831937E-01,  4.938722E-01,  4.236102E+01, 1.000,  224
  0.000000, 69.545455,  5.832124E-01,  4.918016E-01,  4.071750E+01, 1.000,  224
  0.000000, 69.545455,  5.901511E-01,  4.538421E-01, -2.704996E+01, 1.000,  231
  0.000000, 69.545455,  5.901927E-01,  4.536153E-01, -2.711759E+01, 1.000,  224
  0.000000, 69.545455,  6.096139E-01,  5.390671E-01, -4.792407E+01, 1.000,  224
  0.000000, 69.545455,  6.096166E-01,  5.390828E-01, -4.798159E+01, 1.000,  217
  0.000000, 71.590909,  1.756410E-01,  2.868769E-01, -5.494112E+01, 1.000,  266
  0.000000, 71.590909,  5.689901E-01,  5.039230E-01,  3.849761E+01, 1.000,  224
  0.000000, 71.590909,  5.690179E-01,  5.050546E-01,  3.840432E+01, 1.000,  231
  0.000000, 71.590909,  5.806435E-01,  5.214690E-01, -3.159924E+01, 1.000,  224
  0.000000, 71.590909,  5.806595E-01,  5.212334E-01, -3.189114E+01, 1.000,  231
  0.000000, 71.590909,  5.849484E-01,  4.525085E-01, -2.394723E+01, 1.000,  224
  0.000000, 71.590909,  5.849533E-01,  4.524549E-01, -2.384293E+01, 1.000,  238
  0.000000, 73.636364,  1.758434E-01,  2.875627E-01, -5.547314E+01, 1.000,  259
  0.000000, 73.636364,  5.512642E-01,  5.083936E-01,  2.666992E+01, 1.000,  231
  0.000000, 73.636364,  5.524803E-01,  5.068536E-01,  3.915174E+00, 1.000,  469
  0.000000, 73.636364,  5.537118E-01,  5.045254E-01, -1.856864E+01, 1.000,  231
  0.000000, 73.636364,  5.800251E-01,  4.535518E-01, -2.034343E+01, 1.000,   14
  0.000000, 73.636364,  5.801922E-01,  4.532228E-01, -2.154655E+01, 1.000,  238
  0.000000, 73.636364,  5.802317E-01,  4.531239E-01, -2.167060E+01, 1.000,  224
  0.000000, 75.681818,  1.760335E-01,  2.881474E-01, -5.573867E+01, 1.000,  259
  0.000000, 75.681818,  5.758917E-01,  4.560539E-01, -1.571485E+01, 1.000,  231
  0.000000, 75.681818,  5.759261E-01,  4.561670E-01, -1.597038E+01, 1.000,  245
  0.000000, 77.727273,  1.761430E-01,  2.885552E-01, -5.595823E+01, 1.000,  259
  0.000000, 77.727273,  5.058814E-01,  4.750659E-01, -1.217646E+01, 1.000,  462
  0.000000, 77.727273,  5.058832E-01,  4.756730E-01, -1.373437E+01, 1.000,  462
  0.000000, 77.727273,  5.730084E-01,  4.557870E-01, -7.435496E+00, 1.000,  231
  0.000000, 77.727273,  5.730134E-01,  4.556094E-01, -7.810494E+00, 1.000,  238
  0.000000, 79.772727,  1.762544E-01,  2.889541E-01, -5.644070E+01, 1.000,  259
  0.000000, 79.772727,  4.835625E-01,  4.617151E-01,  3.558845E+01, 1.000,  231
  0.000000, 79.772727,  4.835643E-01,  4.616604E-01,  3.589198E+01, 1.000,  231
  0.000000, 79.772727,  5.077019E-01,  4.911517E-01, -8.023065E+01, 1.000,  231
  0.000000, 79.772727,  5.077033E-01,  4.905397E-01, -7.867648E+01, 1.000,  231
  0.000000, 79.772727,  5.735167E-01,  4.520007E-01, -1.579786E+01, 1.000,  231
  0.000000, 79.772727,  5.735207E-01,  4.519859E-01, -1.586390E+01, 1.000,  231
  0.000000, 81.818182,  1.763388E-01,  2.892687E-01, -5.728058E+01, 1.000,  259
  0.000000, 81.818182,  4.662553E-01,  4.516711E-01,  5.163264E+01, 1.000,  236
  0.000000, 81.818182,  4.662677E-01,  4.516950E-01,  5.166874E+01, 1.000,  238
  0.000000, 81.818182,  5.100806E-01,  4.995566E-01, -1.041855E+02, 1.000,  224
  0.000000, 81.818182,  5.101629E-01,  4.999900E-01, -1.047350E+02, 1.000,  224
  0.000000, 81.818182,  5.750519E-01,  4.497690E-01, -2.295939E+01, 1.000,  224
  0.000000, 81.818182,  5.750606E-01,  4.497525E-01, -2.294420E+01, 1.000,  231
  0.000000, 83.863636,  1.764355E-01,  2.896370E-01, -5.841122E+01, 1.000,  259
  0.000000, 83.863636,  4.521495E-01,  4.427947E-01,  6.919319E+01, 1.000,  234
  0.000000, 83.863636,  4.521970E-01,  4.428299E-01,  6.923180E+01, 1.000,  238
  0.000000, 83.863636,  5.133981E-01,  5.096781E-01, -1.237116E+02, 1.000,  225
  0.000000, 83.863636,  5.134433E-01,  5.071030E-01, -1.195835E+02, 1.000,  231
  0.000000, 83.863636,  5.766306E-01,  4.481734E-01, -2.693834E+01, 1.000,  238
  0.000000, 83.863636,  5.766582E-01,  4.484634E-01, -2.638314E+01, 1.000,  231
  0.000000, 85.909091,  1.765341E-01,  2.898115E-01, -5.969010E+01, 1.000,  252
  0.000000, 85.909091,  4.418334E-01,  4.348804E-01,  8.347925E+01, 1.000,  231
  0.000000, 85.909091,  4.418598E-01,  4.346470E-01,  8.290580E+01, 1.000,  238
  0.000000, 85.909091,  5.164412E-01,  5.160652E-01, -1.340112E+02, 1.000,  224
  0.000000, 85.909091,  5.164722E-01,  5.105287E-01, -1.260183E+02, 1.000,  217
  0.000000, 85.909091,  5.779520E-01,  4.473807E-01, -2.915898E+01, 1.000,  231
  0.000000, 85.909091,  5.779576E-01,  4.477048E-01, -2.856095E+01, 1.000,  231
  0.000000, 87.954545,  1.766037E-01,  2.900016E-01, -6.076780E+01, 1.000,  252
  0.000000, 87.954545,  4.354462E-01,  4.298231E-01,  9.444705E+01, 1.000,  231
  0.000000, 87.954545,  4.354488E-01,  4.300473E-01,  9.450041E+01, 1.000,  224
  0.000000, 87.954545,  5.185009E-01,  5.155835E-01, -1.297369E+02, 1.000,  224
  0.000000, 87.954545,  5.185234E-01,  5.165106E-01, -1.313722E+02, 1.000,  224
  0.000000, 87.954545,  5.787852E-01,  4.467448E-01, -3.061511E+01, 1.000,  224
  0.000000, 87.954545,  5.787966E-01,  4.466361E-01, -3.071246E+01, 1.000,  224
  0.000000, 90.000000,  1.769322E-01,  2.900608E-01, -6.278026E+01, 1.000,  210
  0.000000, 90.000000,  4.334109E-01,  4.281037E-01,  9.734985E+01, 1.000,  224
  0.000000, 90.000000,  4.334249E-01,  4.283954E-01,  9.725860E+01, 1.000,  224
  0.000000, 90.000000,  5.194249E-01,  5.095344E-01, -1.161634E+02, 1.000,  224
